,Word,Score
88035,yellowgreens,3.6
89427,bourgeoisies,3.6
111919,placebased,3.6
7458,injection,3.6
109122,hexafloride,3.6
48020,labellings,3.6
3720,gimcrack,3.6
68319,tendences,3.6
67291,clotforming,3.6
18725,oft,3.6
88628,topheavy,3.6
92404,protrusion,3.6
60000,sneezy,3.6
16367,perceptive,3.6
51778,boxcars,3.6
40206,watsu,3.6
98749,trumpstoss,3.6
84587,obstetrics,3.6
89232,andromache,3.6
56193,highestrisk,3.6
53320,vuitton,3.6
66139,critiques,3.6
38902,indomitable,3.6
61713,buth,3.6
35838,shirtless,3.6
102837,eurypterids,3.6
55816,remixes,3.6
87608,xbox,3.6
44856,asquint,3.6
92618,sunroofs,3.6
90351,sonnata,3.6
86723,corralloid,3.6
65142,brandished,3.6
36341,unshelled,3.6
27750,reclaimed,3.6
59328,opercula,3.6
107217,microalgal,3.6
75486,linkedin,3.6
27439,ramshackle,3.6
5866,composer,3.6
21978,malted,3.6
80534,glycosidic,3.6
76179,simulator,3.6
31445,waft,3.6
97594,arika,3.6
109007,peopleland,3.6
112462,garbology,3.6
58734,whlbar,3.6
52730,tuberosities,3.6
89621,spatters,3.6
70478,euthanased,3.6
69276,nidifugous,3.6
106253,consecutively,3.6
104426,chamberlike,3.6
28396,brothersinlaw,3.6
55699,sacrificings,3.6
112438,visualspatial,3.6
94273,sexin,3.6
89286,greenways,3.6
85069,hypogeous,3.6
90839,voidable,3.6
92683,tipi,3.6
59654,hoglice,3.6
54786,sp,3.6
107885,nonexpense,3.6
55331,penpals,3.6
91384,flintstone,3.6
107929,resignations,3.6
74230,endofterm,3.6
65490,electrostrictive,3.6
68219,immanuel,3.6
78959,lurks,3.6
53412,automaticity,3.6
55482,trumpetfishes,3.6
31905,pawn,3.6
106233,vaccinate,3.6
48496,trophallaxis,3.6
20059,slanderous,3.6
42557,sizethe,3.6
24467,swaggering,3.6
48651,floes,3.6
67424,stardom,3.6
93978,wordteetotal,3.6
4277,banked,3.6
12669,pores,3.6
13150,frontwards,3.6
62618,myxomatosis,3.6
44530,dimensionally,3.6
74102,defaulting,3.6
73855,patentability,3.6
48942,phosphoinositide,3.6
84260,intraluminal,3.6
96854,growthregulating,3.6
109434,pyridostigmine,3.6
59262,nightlights,3.6
66093,microenvironments,3.6
28174,benjamin west,3.6
65309,amotivational,3.6
104508,braze,3.6
60432,sickens,3.6
72692,refrigerators,3.6
70903,shorthorned,3.6
33850,leno,3.6
96879,aplied,3.6
77767,abhorrent,3.6
8398,momentous,3.6
100982,hydrogenpowered,3.6
63835,monoxone,3.6
49498,syndicalism,3.6
5812,transphobic,3.6
42728,magnesiumcentred,3.6
50702,achondroplasias,3.6
106712,annenay,3.6
94014,sourpusses,3.6
88792,ceraunias,3.6
105660,sox,3.6
101573,spaceds,3.6
112227,multiparameter,3.6
104613,bodhidharma,3.6
109421,cas,3.6
24487,gasbag,3.6
1864,chewing,3.6
110760,inader,3.6
3699,brief,3.6
5048,reminding,3.6
71434,labyrinthine,3.6
103751,banshee,3.6
41822,portocaval,3.6
36503,genebanks,3.6
26173,coaster wagon,3.6
99537,blackfly,3.6
58750,moche,3.6
97196,guyots,3.6
84247,paddy,3.6
44329,vostok,3.6
103183,southernoccurring,3.6
79180,incompleteness,3.6
70962,iodised,3.6
82477,saliency,3.6
79102,acamas,3.6
39232,percolates,3.6
103590,conduits,3.6
54335,pedestals,3.6
106289,trichinae,3.6
93465,antitubercular,3.6
52023,ethiopiaeritrea,3.6
58416,godwho,3.6
52202,bookshops,3.6
104904,dextral,3.6
4973,challenging,3.6
80473,footsoldiers,3.6
40106,amassed,3.6
88254,unsentenced,3.6
84990,lyrebirds,3.6
103750,wrathful,3.6
39852,nobrainer,3.6
42610,benignus,3.6
74431,gatekeepers,3.6
48505,nonrepeating,3.6
109200,cocoon,3.6
94362,bloodletting,3.6
35169,afferents,3.6
97563,abcessed,3.6
102523,exegyptian,3.6
104561,schoolteachers,3.6
90391,lima,3.6
84878,brokens,3.6
67558,gokijo,3.6
61279,loader,3.6
105119,embedment,3.6
50924,kodava,3.6
80983,alreadyexisting,3.6
92064,guilds,3.6
65285,strongtasting,3.6
74158,terahertz,3.6
36906,bowleg,3.6
98980,countervailing,3.6
58199,smoothed,3.6
47673,gucci,3.6
72845,monthespecially,3.6
56899,epics,3.6
55394,diferent,3.6
64710,actinomycosis,3.6
55184,ablative,3.6
95991,ominvore,3.6
94080,animalhealth,3.6
38233,sashs,3.6
85518,fivedollar,3.6
84184,reproductively,3.6
55311,deathmatches,3.6
73462,finest,3.6
69744,olaf,3.6
87179,secondheaviest,3.6
51144,intertissue,3.6
43943,keyings,3.6
63910,hcl,3.6
59026,oddlyshaped,3.6
67824,crypt,3.6
6503,motorcyclist,3.6
50965,triceps,3.6
107677,lithophytic,3.6
106087,bezolowiowa,3.6
21367,worthwhile,3.6
65249,notturn,3.6
105732,downclimb,3.6
38495,fucks,3.6
108602,unimpaired,3.6
44782,cantonese,3.6
1517,events,3.6
86170,carbonfiber,3.6
111486,kkk,3.6
59822,daisychained,3.6
40631,shai,3.6
80496,dogoperated,3.6
29169,interpreters,3.6
40667,offends,3.6
71131,synthesised,3.6
75257,groundhog,3.6
102045,jgsdf,3.6
6943,bumped,3.6
20851,yaks,3.6
108576,researc,3.6
82372,convulse,3.6
25790,whirligig,3.6
83345,ploughing,3.6
90213,qdi,3.6
5076,upcoming,3.6
106323,sheathings,3.6
46419,marsupiallike,3.6
68104,fadl,3.6
105541,basked,3.6
43587,mick,3.6
77577,estebans,3.6
94840,helga,3.6
107236,airdrop,3.6
73091,azorean,3.6
94793,mustardyellow,3.6
107947,enery,3.6
108218,rtl,3.6
6662,organic,3.6
90767,lightningfast,3.6
95764,blowers,3.6
106738,diversions,3.6
90968,seamless,3.6
93595,deepin,3.6
102286,revolved,3.6
73077,tucking,3.6
100187,accumbens,3.6
103905,wellfunctioning,3.6
107254,matlike,3.6
61975,noncellular,3.6
74745,phs,3.6
87794,iconographic,3.6
37945,bestowed,3.6
110652,compasses,3.6
55502,pmns,3.6
65850,calendula,3.6
56279,lagomorphs,3.6
94303,nautilus,3.6
36668,poultries,3.6
21023,win over,3.6
50701,kenjis,3.6
100404,ointments,3.6
111918,mammographies,3.6
74535,aeroponic,3.6
44605,epiphytic,3.6
82258,lyres,3.6
66598,tetrapacks,3.6
53719,bandanna,3.6
93612,hustling,3.6
83477,hyperreligious,3.6
17826,common sense,3.6
63249,calcic,3.6
40033,latching,3.6
107441,yanking,3.6
73000,euglenas,3.6
18797,grapple,3.6
62832,iiib,3.6
47588,disese,3.6
95435,vented,3.6
109544,ashcolored,3.6
83713,kennys,3.6
64430,ectodermal,3.6
46444,inthese,3.6
79232,trenchlike,3.6
62610,mullet,3.6
31972,singleimpact,3.6
111697,misbegotten,3.6
90426,tebuthiuron,3.6
76597,fas,3.6
9325,commence,3.6
71182,thereabout,3.6
55577,stanchions,3.6
51401,sunburst,3.6
38542,glazes,3.6
49945,acarpocephalate,3.6
71759,stradivarius,3.6
71800,divideds,3.6
61350,bobs,3.6
80588,shearing,3.6
63565,multicrystalline,3.6
76187,pablo,3.6
54538,callus,3.6
33751,modeless,3.6
53131,prosecco,3.6
76875,sylt,3.6
46577,consequentialism,3.6
102317,crud,3.6
33792,semimountainous,3.6
89773,lighttextured,3.6
14623,informant,3.6
111319,semaphore,3.6
16948,jesuits,3.6
33589,feathery,3.6
57621,antiallergic,3.6
28991,belowthe,3.6
72329,apiol,3.6
95547,rambled,3.6
43837,hexamminecobaltic,3.6
93051,headwind,3.6
5748,undemocratic,3.6
84673,unadulterated,3.6
112099,hanna,3.6
39593,dewdrops,3.6
102160,marshaled,3.6
81425,naples,3.6
102990,morganites,3.6
88197,hegemon,3.6
75645,cliffdwelling,3.6
83970,subcellular,3.6
69889,segregations,3.6
110923,properies,3.6
2768,lifts,3.6
8440,thence,3.6
49829,pegging,3.6
75883,shirked,3.6
81154,shurrup,3.6
91646,webbedlike,3.6
47643,gaelscoil,3.6
88287,neymars,3.6
66175,alphabetically,3.6
53775,quem,3.6
109440,staphylococci,3.6
85509,prewriting,3.6
97095,reprints,3.6
51972,retched,3.6
94203,wellmatched,3.6
66324,dishing,3.6
43204,wrenching,3.6
86191,expectorants,3.6
34048,shadowproducing,3.6
108144,disturbs,3.6
45343,radomes,3.6
109685,lissamphibians,3.6
69620,birdses,3.6
101972,nothingshe,3.6
47629,iny,3.6
63279,grad,3.6
49077,counteractant,3.6
33128,photodiode,3.6
11184,forget me drug,3.6
30547,reprisals,3.6
112056,frid,3.6
55003,harpists,3.6
20540,morocco,3.6
42492,homicides,3.6
96019,torpen,3.6
101616,wordswhich,3.6
61233,alwaystaken,3.6
85334,uteroplacental,3.6
82999,teninch,3.6
57213,cranked,3.6
71905,mouthwashes,3.6
29049,jones,3.6
35139,yamada,3.6
77435,djakarta,3.6
69921,foreignlanguage,3.6
16543,genital,3.6
47807,aoki,3.6
96903,bullfighting,3.6
33811,sterilant,3.6
63025,akemi,3.6
63970,chumps,3.6
60574,redtapism,3.6
37593,lox,3.6
52246,xenopus,3.6
69464,loamtype,3.6
77525,hoemone,3.6
45536,probed,3.6
41634,espaa,3.6
75948,bobwhites,3.6
65151,postsecondary,3.6
89320,ulcerative,3.6
45639,closeknit,3.6
98472,freshwatersaltwater,3.6
82527,enrollees,3.6
82710,terrifies,3.6
46020,venices,3.6
94975,preignition,3.6
31658,warplane,3.6
104180,statementofpurpose,3.6
92890,deferredgiving,3.6
31733,verbenas,3.6
95500,ejaculating,3.6
98038,unbutton,3.6
61749,fabian,3.6
78414,sicklelike,3.6
86554,silviculture,3.6
47817,overemphasized,3.6
90419,anteatereating,3.6
80835,geophytes,3.6
104425,furbearers,3.6
99260,nonbreakable,3.6
95058,flammabilities,3.6
34941,tallers,3.6
88416,oftheir,3.6
60931,exchan,3.6
107825,secondguessing,3.6
64148,lungworm,3.6
37476,leaseholders,3.6
95998,betacarotenerich,3.6
42773,biophysicists,3.6
89552,careered,3.6
94593,associatively,3.6
43344,doubleacting,3.6
42976,hydraulics,3.6
79842,clew,3.6
28122,unglamorous,3.6
58561,oyaji,3.6
91385,bohme,3.6
10671,connecter,3.6
78647,nacre,3.6
33323,nineteenninetyseven,3.6
81204,tramatic,3.6
99814,foreigh,3.6
62873,orangeish,3.6
88315,cajoled,3.6
45683,hydrolyzing,3.6
67905,arboricultures,3.6
69198,twoparent,3.6
92199,pelle,3.6
83720,bergamots,3.6
17394,usurious,3.6
68777,fourletter,3.6
59131,harebell,3.6
22466,arachnid,3.6
73482,bcf,3.6
61958,cytolysis,3.6
47642,tai,3.6
76010,hypokalaemic,3.6
104789,humanizing,3.6
40194,stromas,3.6
71064,imessurable,3.6
4642,joins,3.6
93681,mutilating,3.6
94744,perks,3.6
102576,circulotary,3.6
40391,electroencephalographic,3.6
21605,nauseous,3.6
102298,toppredators,3.6
5338,grievance,3.6
49367,noscapine,3.6
81740,frau,3.6
37363,menarche,3.6
40215,filberts,3.6
14626,toe,3.6
52423,logons,3.6
12834,yahveh,3.6
66390,firedrunk,3.6
104972,reclassification,3.6
67832,diluteable,3.6
48708,mongrelization,3.6
76643,wavent,3.6
39940,sensitizing,3.6
4906,oped,3.6
46584,tapioca,3.6
94692,alamo,3.6
42839,locavore,3.6
102976,socialcultural,3.6
36618,healthproducing,3.6
109298,pigmentation,3.6
45531,presuppositions,3.6
58298,cleanroom,3.6
60188,genpaku,3.6
98447,benzoyl,3.6
53404,andromeda,3.6
62299,planteds,3.6
38252,pooled,3.6
90376,overreacts,3.6
72933,honeycreepers,3.6
86739,weekday,3.6
99801,leucate,3.6
37712,variegation,3.6
37939,sped,3.6
4674,discusses,3.6
109600,polymorph,3.6
4936,hasnt,3.6
49706,historicity,3.6
99981,spirochetes,3.6
81296,overoccupation,3.6
81184,lesstender,3.6
37134,zanies,3.6
51970,yappari,3.6
77291,comenditic,3.6
84875,verdun,3.6
98788,lengthone,3.6
55611,sealers,3.6
98296,aeolia,3.6
43409,congruentially,3.6
85573,pseudodichotomous,3.6
8362,sodium,3.6
38019,pensioners,3.6
71180,manon,3.6
105799,silkiness,3.6
88768,hesperias,3.6
79784,internode,3.6
94069,remover,3.6
58489,babyings,3.6
11974,exhausting,3.6
47485,sprinted,3.6
4068,definetely,3.6
57604,downgrade,3.6
59011,rodriguez,3.6
3097,objections,3.6
13392,numidian,3.6
66828,tabulated,3.6
51817,backups,3.6
91155,fuselages,3.6
104660,windthrow,3.6
62940,chemisorption,3.6
38558,noelia,3.6
70043,canasta,3.6
62976,pronation,3.6
20557,sheets,3.6
62642,mowings,3.6
28621,courageously,3.6
63418,dahl,3.6
69256,gridded,3.6
28751,lownecked,3.6
41879,heatdropping,3.6
97910,fairyshows,3.6
37238,cockscomb,3.6
31734,spiderworts,3.6
13600,largeness,3.6
81374,clupeids,3.6
105997,propellents,3.6
98015,bail,3.6
59597,suborganismal,3.6
64851,martine,3.6
43728,extrastriate,3.6
108327,neighbourly,3.6
108816,supercontinent,3.6
83734,snippet,3.6
101284,linearly,3.6
108163,foldedover,3.6
80982,onecolored,3.6
72870,magnetostratigraphy,3.6
108920,oscilloscope,3.6
16591,satellites,3.6
54014,diopter,3.6
22847,jabbing,3.6
82060,rosters,3.6
30290,tegument,3.6
110127,soverign,3.6
65230,fattier,3.6
35355,coaches,3.6
97475,brenda,3.6
81654,handmedown,3.6
96084,lechwe,3.6
79754,kilims,3.6
86155,metachronous,3.6
107428,unlove,3.6
19453,cy young,3.6
66581,highresolution,3.6
48009,moldova,3.6
110059,luthier,3.6
83471,horizontalbranch,3.6
68951,breaker,3.6
72863,clive,3.6
54378,tubeshape,3.6
67714,succulents,3.6
16103,abstainer,3.6
43177,silicosises,3.6
75731,noctuid,3.6
73059,wellleaned,3.6
29161,pubic,3.6
63761,aebat,3.6
43871,dinnerwares,3.6
85650,semiupright,3.6
104467,kosraean,3.6
72875,nearatomic,3.6
110764,concerting,3.6
86219,nother,3.6
104439,longstay,3.6
71476,microvesicular,3.6
48427,ovular,3.6
7730,leslie townes hope,3.6
33184,disas,3.6
110920,saito,3.6
51345,autoreflexiven,3.6
69428,conative,3.6
97018,maidu,3.6
12672,travail,3.6
73829,romes,3.6
45137,heterotropic,3.6
105642,reeves,3.6
107221,meatier,3.6
109499,anapsids,3.6
66220,blindfolded,3.6
65354,sabers,3.6
108107,proportioning,3.6
83473,commandeered,3.6
81492,matrilineally,3.6
93382,nosql,3.6
25020,take hold of,3.6
89318,poque,3.6
104537,quaility,3.6
76089,transcendental,3.6
85418,morbilliform,3.6
64699,maximization,3.6
81901,warlords,3.6
95418,protonema,3.6
4758,documents,3.6
54958,recollections,3.6
82297,exclaimed,3.6
69268,trygve,3.6
88566,cantata,3.6
102802,pelotons,3.6
105039,topend,3.6
76348,cropper,3.6
58823,ized,3.6
24189,immunoglobulin,3.6
15048,solitary,3.6
87484,posttranslationally,3.6
75979,bioherms,3.6
99550,kurashiki,3.6
9925,mutual,3.6
84267,rolein,3.6
73570,quelled,3.6
102368,bluray,3.6
50460,pergama,3.6
81897,outbound,3.6
39942,innervated,3.6
58654,staffed,3.6
56460,nutraceuticals,3.6
99937,defrosted,3.6
29397,mayoralty,3.6
79567,boredomtales,3.6
58649,foodmanufacturing,3.6
108520,mortuary,3.6
18726,ofttimes,3.6
66712,nanograms,3.6
49737,eubacteria,3.6
35409,stateowned,3.6
62210,yarded,3.6
36988,greenishwhite,3.6
62099,commissions,3.6
41229,rotisseries,3.6
55136,orphanage,3.6
91275,cathedralceiling,3.6
94295,echinococcus,3.6
105321,asthmatic,3.6
76759,kebab,3.6
80100,handicaps,3.6
48280,nationhood,3.6
92099,gobiid,3.6
27436,limp,3.6
83762,hepatocarcinoma,3.6
52749,thirdrow,3.6
41330,offgassing,3.6
66131,usurper,3.6
107846,asubtypes,3.6
68077,slavers,3.6
44928,reassortment,3.6
111418,nonallergic,3.6
80656,kusanagi,3.6
56485,biocide,3.6
112643,toxicysts,3.6
80925,fogged,3.6
42505,flulike,3.6
71272,jacksons,3.6
87303,blacks,3.6
31732,dewberries,3.6
80238,carbonhydrogen,3.6
75001,guardrail,3.6
97739,endoskeletal,3.6
60235,grooving,3.6
85732,intelligenceof,3.6
78888,borenor,3.6
99705,syra,3.6
83019,yagis,3.6
104178,bletted,3.6
86917,moisturising,3.6
24250,rapine,3.6
91981,howled,3.6
25841,wasteland,3.6
63968,mounts,3.6
56341,ductless,3.6
76840,espeak,3.6
59144,polyvinyl,3.6
109271,selfcatering,3.6
104966,bravitude,3.6
105392,pounces,3.6
39102,birdfeeder,3.6
91280,bradyarrhythmia,3.6
55872,amylases,3.6
93617,chines,3.6
107071,hedonists,3.6
90816,oncogenes,3.6
69635,medial,3.6
38419,canolas,3.6
105858,caw,3.6
68501,hairpencils,3.6
59752,piculet,3.6
16990,ergs,3.6
62311,justinian,3.6
67287,bowhead,3.6
88266,lazyminded,3.6
60876,paleoenvironmental,3.6
74541,filds,3.6
76317,gymer,3.6
65139,aromatherapy,3.6
86585,doublemembraned,3.6
36009,perpetrating,3.6
28919,selves,3.6
89122,crematoriums,3.6
98926,alpaca,3.6
82026,septate,3.6
70241,applauded,3.6
111478,termperature,3.6
97645,uproot,3.6
70255,packdrive,3.6
13034,nitwitted,3.6
63095,conflictresolution,3.6
109104,namaka,3.6
36817,juicing,3.6
51974,intermountain,3.6
42269,unearned,3.6
27077,perforation,3.6
49913,toadying,3.6
80122,retinoblast,3.6
86732,hemispheric,3.6
65141,hummed,3.6
43001,eldorados,3.6
112134,positing,3.6
60787,nd,3.6
78073,emulates,3.6
36436,posthumously,3.6
46405,whitecap,3.6
77948,labelling,3.6
77795,hotrolled,3.6
54699,shampoos,3.6
32373,bloater,3.6
110248,electrodeposited,3.6
25208,fl,3.6
13470,odometer,3.6
103834,passionfruit,3.6
24877,adjunct,3.6
40712,guillotin,3.6
68714,visionaries,3.6
103253,deteriorates,3.6
106883,watchmen,3.6
66444,phosphorylates,3.6
41218,fancies,3.6
49426,subpoenaed,3.6
101236,bitting,3.6
61960,acuminate,3.6
20388,potently,3.6
80003,vats,3.6
98912,counterirritants,3.6
88044,pulsepoints,3.6
3362,pulp,3.6
54265,chandrasekhar,3.6
29084,simulates,3.6
72484,publiccomment,3.6
65313,pentecostals,3.6
16594,gatherings,3.6
59698,inching,3.6
50127,baduk,3.6
15322,rating,3.6
109779,underpowered,3.6
86903,kinabalu,3.6
99027,bmk,3.6
45719,goebbels,3.6
56481,meatproducts,3.6
58453,mochida,3.6
105625,lifestyles,3.6
107581,endothermy,3.6
70434,balleen,3.6
98077,firestone,3.6
36719,tiramisus,3.6
66219,adpt,3.6
85794,myosins,3.6
112679,rainwear,3.6
35202,tarpaulin,3.6
50985,transmissable,3.6
36752,atush,3.6
72567,curtsying,3.6
57215,dongles,3.6
78025,shapeshifter,3.6
82041,robalo,3.6
91381,touchups,3.6
104282,everfading,3.6
84113,defied,3.6
100777,coldbloodied,3.6
42847,paradise,3.6
85609,hydes,3.6
76341,aggressor,3.6
85922,grimoires,3.6
101427,suppertime,3.6
95259,extensibility,3.6
94387,twill,3.6
64500,whereever,3.6
91974,tokai,3.6
77773,shoujo,3.6
38203,stuffings,3.6
21553,biker,3.6
23810,previse,3.6
53344,plastrons,3.6
33650,torpedos,3.6
20796,overmuchness,3.6
72436,siculoarabic,3.6
73629,radium,3.6
78237,nicad,3.6
78049,purinergic,3.6
75393,metaphysically,3.6
40536,organohalide,3.6
89292,systolic,3.6
69125,sourings,3.6
69128,carbonrich,3.6
78347,tuggings,3.6
50920,turkmen,3.6
89895,bioelectons,3.6
104994,nonhumans,3.6
94998,tina,3.6
95003,blackwhite,3.6
111633,sexology,3.6
40393,canalization,3.6
7084,freehearted,3.6
68840,pelletized,3.6
66451,greeblingz,3.6
63409,deathcamas,3.6
72774,tothe,3.6
99320,resveratrol,3.6
4974,rewarding,3.6
16337,bevel,3.6
91499,nessie,3.6
99868,seasonage,3.6
66253,oneguy,3.6
93675,nedings,3.6
51268,balked,3.6
64227,rectums,3.6
89702,deterred,3.6
64381,deliberating,3.6
51634,scries,3.6
78316,cosmovision,3.6
63731,yellowtail,3.6
83810,beefflavored,3.6
82401,lavinian,3.6
88236,valproate,3.6
90597,cytokineinduced,3.6
80556,cecil,3.6
82582,gunslinger,3.6
64663,laminates,3.6
76396,inducers,3.6
5334,pricefixing,3.6
60239,nonampliative,3.6
73149,osb,3.6
26174,fourwheeled,3.6
112315,windpuffs,3.6
51417,tcp,3.6
103815,halfeaten,3.6
78213,transistion,3.6
3805,angered,3.6
70086,nineteenthirties,3.6
13249,mediated,3.6
104422,miasma,3.6
75448,sonics,3.6
62845,bongo,3.6
79165,ter,3.6
52644,caroteniod,3.6
34134,psychics,3.6
87708,popes,3.6
75808,skipoles,3.6
85506,notit,3.6
102418,speticemia,3.6
46568,motherworts,3.6
28001,strengthened,3.6
53543,brooded,3.6
35298,shackled,3.6
32063,wilting,3.6
93014,rican,3.6
84611,biplanes,3.6
96146,plaintive,3.6
92399,nudist,3.6
39808,trines,3.6
44830,recruitcoscom,3.6
81405,slander,3.6
67250,nonrotational,3.6
90249,tach,3.6
106900,itselfbodybuilding,3.6
47786,overdevelopment,3.6
45176,sociopathy,3.6
3163,batch,3.6
75746,husbandmen,3.6
91241,zeatin,3.6
79570,overnitration,3.6
55937,falmouth,3.6
111211,desi,3.6
18381,law court,3.6
30297,skylark,3.6
101227,underscreened,3.6
45548,ableism,3.6
80274,colorintensive,3.6
7792,concern,3.6
96078,supersymmetry,3.6
97977,tremely,3.6
105938,hyporeflexia,3.6
48582,terraced,3.6
6150,curation,3.6
46119,sumerian,3.6
5009,regrets,3.6
53306,obvate,3.6
50141,breadcrumbs,3.6
13936,righteous,3.6
101963,ante,3.6
28442,darkened,3.6
58115,apophyseal,3.6
27349,sex act,3.6
93148,sundial,3.6
35517,submenu,3.6
81980,fishflies,3.6
85439,activationdependent,3.6
61759,singlenesses,3.6
47307,pseudocardinal,3.6
107520,colorimeters,3.6
100705,vuelta,3.6
2917,injury,3.6
53169,maestros,3.6
105105,axotomized,3.6
41540,civiliantargeted,3.6
109417,bursas,3.6
111888,jopara,3.6
76373,engendered,3.6
88564,unapologetically,3.6
98510,jackfruits,3.6
73905,airfoils,3.6
110020,bumpy,3.6
52525,havenots,3.6
27529,canyon,3.6
26475,effervescent,3.6
109694,nonrecognition,3.6
45439,beers,3.6
71873,yesterdayde,3.6
71287,resentments,3.6
41434,annie,3.6
34373,explicable,3.6
100172,irrationals,3.6
21075,swither,3.6
111637,irradiations,3.6
82125,emulsified,3.6
51138,patrick,3.6
94964,precepts,3.6
84427,orion,3.6
16844,stemming,3.6
98009,creational,3.6
67150,novelbased,3.6
69289,provisionally,3.6
75676,flagships,3.6
50423,processintensive,3.6
87972,steppings,3.6
44751,gerundive,3.6
110849,cuyuchi,3.6
22414,selfishly,3.6
39359,catfishs,3.6
73024,gradegrubbing,3.6
86000,hypnotherapists,3.6
4409,enhance,3.6
79025,hydrolosis,3.6
111214,walkingdead,3.6
18867,bicycle seat,3.6
38965,lulling,3.6
87067,voicegrade,3.6
74239,biodynamic,3.6
35600,shelterings,3.6
87924,nonquantifiable,3.6
23005,gag law,3.6
43559,catalogues,3.6
94624,commono,3.6
5910,佐川系彼氏,3.6
35713,proteinurias,3.6
71764,shoebill,3.6
95678,cancerpreventive,3.6
65075,repatriate,3.6
33376,reprint,3.6
60690,hyperoxia,3.6
37063,petroleumbased,3.6
103664,opinionated,3.6
86241,hypnotisms,3.6
94799,sauted,3.6
65003,tripping,3.6
56166,bungalow,3.6
90858,ironmagnesium,3.6
22179,abstruse,3.6
44184,tsangpo,3.6
62444,mentos,3.6
99211,nonspherical,3.6
46395,barfed,3.6
92701,clobbered,3.6
79830,ulceration,3.6
72396,debierne,3.6
25493,bereavement,3.6
74788,nonsupervisory,3.6
108311,creeds,3.6
52694,sciatic,3.6
73306,rainshower,3.6
31855,minimization,3.6
36914,pirogies,3.6
57631,transformative,3.6
67990,nonneural,3.6
41074,arachnida,3.6
94729,mangas,3.6
71671,backhaus,3.6
83568,trilogies,3.6
75454,mouflon,3.6
61343,coexistences,3.6
54516,cockatoos,3.6
51032,vousen,3.6
80378,worns,3.6
69755,anchises,3.6
84264,enolases,3.6
36721,nondigestible,3.6
47100,casillas,3.6
69832,deterrents,3.6
53270,helichrysum,3.6
87540,cyclorrhaphan,3.6
85961,suffield,3.6
39351,barcaccia,3.6
25897,remonstration,3.6
61488,apneic,3.6
56673,muddling,3.6
101778,traineeship,3.6
99653,legitimates,3.6
67302,strides,3.6
109419,needlecast,3.6
89233,yea,3.6
53639,hostels,3.6
86985,fruitsoil,3.6
51588,neurones,3.6
36949,mucunas,3.6
40315,dichloroacetic,3.6
99912,sizestructured,3.6
62594,localising,3.6
82763,fringe,3.6
26609,staccato,3.6
59454,underwrite,3.6
102805,hoverboard,3.6
46672,sabras,3.6
71911,wabbit,3.6
85108,dialogs,3.6
6181,mystifying,3.6
77784,sonographies,3.6
40768,brazilian,3.6
97785,mericarps,3.6
44677,apsheron,3.6
99240,komiakov,3.6
54859,unsigned,3.6
4316,preholiday,3.6
72802,overdosed,3.6
35425,transylvanian,3.6
39507,harpsichords,3.6
92731,bloodfilled,3.6
109121,flavourless,3.6
43596,nonfaradaic,3.6
108958,luderick,3.6
66140,jumbo,3.6
111613,nazi,3.6
106836,widia,3.6
40681,succumbs,3.6
74399,milkcarton,3.6
51231,glutenmas,3.6
40884,higherpitched,3.6
108664,counterstain,3.6
81275,spender,3.6
31677,woot,3.6
33007,selffertilizing,3.6
78838,comedication,3.6
60620,waikiki,3.6
93647,millenia,3.6
90007,protoindoeuropean,3.6
63538,hammerhead,3.6
64025,dory,3.6
107353,jailable,3.6
25495,sorrowful,3.6
5783,outlier,3.6
110987,postadaptive,3.6
87683,shipward,3.6
15113,hub,3.6
71072,discs,3.6
72796,nikolayev,3.6
42347,verdant,3.6
85468,disabilility,3.6
70476,resorts,3.6
67796,cruciferous,3.6
107719,gardiner,3.6
24951,aspiring,3.6
64652,osteolytic,3.6
52116,dickies,3.6
68844,scilliroside,3.6
66838,crisps,3.6
95541,quietens,3.6
90233,flouting,3.6
89007,milkwhite,3.6
103092,accesible,3.6
71586,germical,3.6
69703,seedbase,3.6
59128,xylitol,3.6
29327,courtier,3.6
42778,edgar,3.6
58309,chides,3.6
100254,pika,3.6
102729,landcoastal,3.6
25494,bereaved,3.6
26215,execration,3.6
70056,flashfloods,3.6
53127,problematized,3.6
78089,rustlike,3.6
13750,brigid,3.6
37771,acetlycholinesterase,3.6
96695,antijapanese,3.6
67052,opposites,3.6
109771,blazed,3.6
74196,communities,3.6
33370,ringleader,3.6
58960,fragranced,3.6
92219,lwrv,3.6
48402,kts,3.6
61560,taciturnity,3.6
97848,selvyt,3.6
38853,cargoes,3.6
3153,chosen,3.6
93795,eggwhites,3.6
19441,brigham young,3.6
77861,alllooking,3.6
51104,camcorders,3.6
105251,stratify,3.6
43631,quickmoving,3.6
98126,sasquatches,3.6
28123,unglamourous,3.6
56951,semiopen,3.6
96247,sandpapers,3.6
6935,punches,3.6
89705,recrossing,3.6
24610,brotherly love,3.6
91808,raggy,3.6
10751,desirous,3.6
5339,grievances,3.6
96730,sonny,3.6
100827,uss,3.6
60791,volapkists,3.6
107791,mitsue,3.6
32712,quasiconvex,3.6
48809,tutors,3.6
108692,wend,3.6
68870,oldman,3.6
86983,cult,3.6
59519,topsecret,3.6
47373,displacing,3.6
38185,neuromeres,3.6
46373,angelina,3.6
51090,moviegoer,3.6
15292,mostly,3.6
51663,disputants,3.6
27657,dependably,3.6
57464,lowrise,3.6
35986,teashop,3.6
