OG_Index,Word,Score
27533,nominee,3.583630462185927
6456,calooor,3.5836774569759458
23054,impostor,3.5836819866016567
5180,juror,3.5837279911287587
16620,solstices,3.5837315855162912
6795,promoter,3.583787892016802
22413,exploiter,3.583809053783557
28000,georgiana,3.583846123133942
4953,refuse,3.583879810300465
3051,popular,3.58399664867732
6001,asswipe,3.584008892551623
16986,lineage,3.584114036442085
24065,dryness,3.5842766911188195
2989,artistic,3.584301779466925
16517,practise,3.5843298573509084
4609,struggled,3.5843439669970136
4716,message,3.584353935502177
9342,adverb,3.584421027339741
12192,sire,3.5844297260743803
9958,artistic production,3.5844337731703284
24295,temperamental,3.5845111272077648
24754,new york minute,3.584544414633547
9075,drying,3.584566084892234
506,keep,3.5846153846153848
16248,punishable,3.5846155236033344
19449,threecomponent,3.584682134969206
22177,profoundness,3.584722895703208
25091,skyrocket,3.5848451720058234
5975,saddo,3.584854566189049
22800,moderationist,3.5848912183088286
9367,native,3.5849308858505484
7636,manufacturing,3.584991951043404
5300,cbi,3.5850232373300384
4895,directors,3.5850368867336
9495,identity element,3.585090443932408
18014,sir thomas more,3.5852574193556084
20081,ultranationalistic,3.5852636116872763
4750,site,3.58538534415996
20745,supplementary,3.585513595172831
6839,effective,3.585598434941558
12225,fungus,3.5856257160862506
20323,countervail,3.5856358815743623
2740,influence,3.585676580050339
2771,former,3.5857014675020698
17665,nonpareil,3.5857042295536528
182,wanted,3.5857142857142854
418,answer,3.5857142857142854
3435,supplying,3.585803110062206
28081,tabloids,3.585833210257447
17828,gumption,3.585871692252028
27127,befuddlement,3.5858723546301583
26625,wag,3.5859047869914926
9564,to a fault,3.585915132990554
2738,modify,3.585951384845464
22460,unfriendly,3.586087299207184
20533,asset,3.5860934686331856
18845,euphemism,3.58611309527698
27442,tatterdemalion,3.5862083521240917
5357,injunction,3.586272194034085
18379,tribunal,3.5862808716874937
26185,using up,3.5863047609349783
14017,menopause,3.586374552008848
6179,beguiling,3.586375096308992
23742,pervade,3.5863945187430297
5239,rejects,3.586472326028128
18436,scholarly person,3.5866180571412727
23596,studhorse,3.5866930209860666
23765,jammu and kashmir,3.586765920501774
11062,craving,3.586858205245003
16587,expeditions,3.586869337832334
8124,skate,3.5869200778737644
23944,mephistophelean,3.5869448897499168
6715,female,3.586946232076754
14553,workshy,3.5869915747156487
26066,bibos,3.587002814635369
24764,benumb,3.587122139597221
23109,dirty money,3.587172816026172
15798,horseback,3.5872387883669266
25304,electron lens,3.587257061641221
18197,neer,3.587384689505811
25100,rocket salad,3.587505890719067
12344,wakeless,3.587509347342066
10153,elect,3.587567242301572
24940,canalize,3.587594774495941
26652,tribulation,3.5876178017747185
5941,dititah,3.5876369144057323
18583,typewrite,3.5876391148035345
20731,cowherd,3.587653462263863
22027,garbage disposal,3.5877270180881102
136,shape,3.5877349309720308
6136,datadriven,3.587760014960783
9227,frigid,3.587782924943788
1395,surely,3.587847341706289
25972,watertight,3.587879211531115
12637,unhappiness,3.587901801738339
25553,sir joseph banks,3.587904773662228
13262,inculpation,3.5879457365397283
21704,contagion,3.588265877402007
10465,tape,3.588348319166794
4459,forgiven,3.5883654585772176
21384,sponsorship,3.588397554964552
5225,democrats,3.5884546435461773
8183,exacting,3.5885003820403663
17254,credit entry,3.588580634122691
22752,altercate,3.588648816754925
5562,seemingly,3.5887119782294867
16426,maiden,3.588713143752665
11024,poetic,3.5887214251080355
21408,cat scan,3.588741092074668
16364,apprehensive,3.588762920570886
26046,inclosure,3.588763370041264
8185,unremitting,3.588789951834331
25976,hindu,3.588845817827146
26145,picture taking,3.588846847824417
5358,affidavit,3.5888683335822296
4012,residing,3.588916707348509
7747,restaurant,3.58893801891894
5632,snapchat,3.58896075404744
26226,indigen,3.588974910220064
6841,powerful,3.588991457401548
24655,veterinarian,3.588994854119292
22765,embrasure,3.5889960722001364
5955,اعلامه,3.5890782751398684
8123,dashing,3.589155078019314
5326,longstanding,3.5892078100413487
26790,legislative body,3.589312107647828
5234,appeals,3.58937176671752
23584,substructure,3.5893995104815515
7629,relevant,3.589452691140301
20136,rip off,3.589554459163393
16365,discreet,3.589572782863524
16411,standard atmosphere,3.5895875766087384
2639,current,3.5895900705000914
11948,compound,3.589600977908304
5765,atheism,3.589614376860303
25143,transistors,3.5896785419721
27776,mahimahi,3.58968387686558
5386,mugshot,3.58976625293994
5792,peñíscola,3.589855664025963
8320,woof,3.5898691007824204
12735,protrude,3.589927170833974
13840,vox,3.589945378719035
4719,msgs,3.589954568757688
13189,gypsies,3.590042669407981
27773,focalize,3.5901182018530875
20516,soluble,3.590176207048012
3850,purposly,3.590210124313977
27450,syntactically,3.590230762139819
12629,morning time,3.5903574648285987
17396,intelligence activity,3.590360431861997
14620,attests,3.590439361822613
9539,tardy,3.590570900457401
679,noise,3.59059894389355
18764,puton,3.590601386308229
23260,pass through,3.590686193339539
25940,ecological succession,3.5906900120937446
21457,unnumerable,3.5907301365679425
21525,synchronous converter,3.590911539718385
4759,adress,3.590986883681528
18704,spread out,3.590987502814878
3877,subbin,3.59101970614886
14009,st peter the apostle,3.59102008238344
5778,zoologist,3.5911836899333904
5819,أحسدك,3.5911836899333904
5789,fossey,3.5911836899333904
11265,hurriedness,3.5911986074291566
26436,nightcrawler,3.591228955856648
23744,unavoidable,3.5912330553896434
26043,anthropomorphous,3.5912942614537933
5320,polarized,3.591329382983311
26360,triangles,3.5913503553690846
5942,dicarekan,3.591369460599031
12049,israel,3.591405422347932
18041,fry,3.591444051046208
23598,heman,3.591460707355248
27968,massproduced,3.591471083909117
22257,longitudinal,3.591496122446717
272,unhappy,3.591499585190729
12587,carriage,3.5915456131161902
27641,gocart,3.5915456131161902
17506,fed up,3.5916110467556885
499,japanese,3.591620269101549
18435,disciplines,3.5916835752381218
24995,film maker,3.591732238507048
2572,boxing,3.591735072142489
23360,browned off,3.5917680174026123
4016,moreover,3.591824251521159
10997,oculus,3.5919066452794404
3698,emit,3.591906808585371
24557,personnel department,3.59192708445988
15498,preeminent,3.59196815623328
27526,proportionate,3.591972171957946
23464,aljamaa alislamiyyah almuqatilah bilibya,3.5920278615442776
11516,liable,3.5920571344445014
22767,porthole,3.592061840164729
18870,slopes,3.592169590554379
10362,stunning,3.5921710078047218
7389,disown,3.592188251523328
25983,papa,3.5921907486038496
11775,charities,3.5922113222764365
24618,polymonium caeruleum vanbruntiae,3.5922113222764365
24617,polemonium vanbruntiae,3.5922113222764365
24615,jacobs ladder,3.5922113222764365
27159,cannonball along,3.592323701514061
6773,bands,3.5923539172724235
17914,showtime,3.5924079287963817
1478,especially,3.592411771814725
25804,saunter,3.5925566223580625
7034,giggles,3.592596080639152
15285,abstractionist,3.5926729944562377
14151,mental picture,3.592734287306572
25112,eternalise,3.592759189145258
10152,commonwealth,3.5927677979800934
22531,miscellaneous,3.5927741895633383
27099,psychological medicine,3.592834071006449
9372,cocoa,3.592839548760559
20120,outflow,3.592862758725977
25709,white tie and tails,3.592968394838469
15200,crackup,3.593033420248336
6422,wrecks,3.593047445707431
19452,rosetta,3.593074804408185
18054,tike,3.5930765153906354
18152,atmospheric condition,3.593111455960841
16302,safeguarding,3.593117307091239
15496,rex,3.593208721930061
25786,ricochet,3.593236811861753
26460,symbolise,3.5932702036958344
22181,profundity,3.5932894193208447
15326,pliant,3.593304242687994
3804,infuriated,3.5933234105854184
23257,transportation system,3.5933367846383115
24605,niels bohr,3.593463309756593
26256,ceaselessly,3.593464409692098
23685,unconformist,3.5935311443501106
24654,vet,3.5935341397253477
18997,feeding bottle,3.593542701134866
10067,improperly,3.593643302668818
8202,shoe,3.5936887811845
16846,wearers,3.5936891827120734
18878,excusing,3.5938016013278373
26685,strongsmelling,3.593878744704165
15331,nil,3.5939522010578053
19764,provocative,3.5939559669726395
4662,clone,3.594014511412663
11280,toothed,3.5940265545681567
21068,exude,3.594053900116116
17255,acknowledging,3.594091840879005
23094,soberly,3.5943261486936176
8987,net,3.594348280713558
27647,stroller,3.594462951240241
17583,discovering,3.5945084000468968
5986,fucktards,3.5945290257768545
5944,ngajleng,3.5945511114406745
7482,expend,3.594569054923179
7025,sighs,3.594605703101885
20312,unsealed,3.594617841468051
12019,contingent,3.59468456929005
25564,james prescott joule,3.594871008055004
6191,procedures,3.5949110448982644
15522,breezes,3.594943033232605
23059,classified,3.59500579239622
5974,knobhead,3.595018188806389
22829,europeans,3.5950590829023703
26755,grovel,3.595095612116495
18888,overabundant,3.5951253981581246
2864,statements,3.5951298724963507
26039,transferable,3.5951415274673293
25657,basic principle,3.5951470194921757
14524,searched,3.59522378997605
4399,wont,3.595318878748744
6045,jewish,3.595357830912873
16988,ancestors,3.5954480212542137
19334,philander,3.5954808091347847
21526,orbitual,3.5954881799173646
16242,disadvantage,3.5955049639051704
5154,appreciating,3.595539671271153
27101,psychopathology,3.595546356317207
16406,atm,3.5956067355980763
14777,transitions,3.595610731532436
21110,digit,3.595734005013968
4557,unconsciously,3.595741477043534
7244,located,3.5957908503454887
16677,keep apart,3.5957923738291693
25705,full dress,3.595855157435586
11750,exclamations,3.5958827429771283
27001,come across,3.5959588036321266
5355,sodomy,3.595972202435754
25333,jeans,3.59604107563501
25830,preparations,3.596165184345774
22169,monomania,3.596194068862995
3530,enforcing,3.596257825705265
15713,stems,3.596299269423082
489,hard,3.596314579128657
26120,coruscate,3.596396712980834
20055,diss,3.5964030306108
9825,submit,3.5964343404552617
27013,hogback,3.596499148352836
3749,nascence,3.5965295797177728
17554,homogeneous,3.5965530367239795
14404,wooded,3.596589850109878
24762,caprice,3.596590747351761
21529,exsert,3.596625083488259
11493,frugally,3.596644913808327
4972,rough,3.596660887532263
14186,utilisation,3.596799308327302
26653,visitation,3.596851819912823
5676,archaeology,3.5968984134817026
15459,unite,3.5969747130407947
2981,pulling,3.596987120570012
5656,imadumbass,3.5969890736511387
18529,go down on,3.5970495966470963
3871,insult,3.5971771139556616
6381,devastating,3.597233331345908
10923,kickoff,3.5973248872413524
15098,disharmonious,3.5973259878662525
9360,valid,3.597407237973898
15918,inflation,3.597407896600282
2678,engine,3.59743710958748
15316,susceptible,3.5974645621252925
14552,faineant,3.5974714311226967
9936,topology,3.5974720826627125
5717,unsurpassed,3.597492798414505
6377,horrendous,3.597506360817489
21548,redden,3.5975715503758607
28179,dame rebecca west,3.5975870739443927
23754,liberalisation,3.597647058914912
28131,kuki,3.5977110979877738
18701,outspread,3.5977839515916705
13696,dyes,3.5978033087920696
19009,ithiel town,3.5978182162100034
26461,symbolize,3.5978438452976444
6180,disheartening,3.597847141129713
22336,yack,3.597849036254743
16282,scoring,3.597955514490011
19949,nonsocial,3.598099561471167
13660,mattup,3.5981427482435984
19298,keepsake,3.5981655117743445
27445,shabbily,3.5982061256389715
20483,injectable,3.598232262773468
3713,announcement,3.598304673940538
21963,unrestrainedly,3.5983784347146344
5653,toomuchonmymind,3.598424365084316
27513,jargon,3.598449351387859
10998,optic,3.59856732043953
14526,unsettled,3.598655450986366
22105,lackadaisical,3.598663939816463
23966,e,3.598700212660685
8193,poop,3.598758307742586
26983,diadem,3.5987745634130746
22135,altered,3.598797875111129
27645,pusher,3.598819233879507
16621,mollify,3.5989555509195656
4934,havnt,3.598996243860855
11397,authenticity,3.599005463094477
27517,patois,3.599005529448816
2984,chances,3.5990272666989616
20545,riffle,3.599048537802064
25167,yob,3.5991132530841816
5216,bicyclists,3.5992640817642063
17035,tv camera,3.599305723733054
11897,haunt,3.599321570699645
19279,hook up with,3.5993346089467777
15049,unfrequented,3.599364450870768
18542,footling,3.5993745023320183
5943,manehna,3.599375351158065
22274,hallucinatory,3.5994319583185903
21659,sporeproducing,3.599559510346092
14189,briefness,3.5995964119627297
10903,bribe,3.5996447078647305
27762,disclose,3.5996852121631115
4018,stll,3.5997423875435954
17237,stew,3.5998420313839867
24419,redbird,3.599874982319974
4764,fanmail,3.599885237431845
25083,clergy,3.5999175613983536
21241,pompously,3.599945054399305
22352,tidal,3.599946217201797
2124,advertising,3.6
1565,servile,3.6
1020,beside,3.6
661,sign,3.6
2034,cheaper,3.6
1601,pop,3.6
2126,arresting,3.6
1606,fans,3.6
1733,big,3.6
2125,described,3.6
1197,telegram,3.6
2266,lately,3.6
2227,subsaharan,3.6
1563,wrath,3.6
1485,confident,3.6
743,dude,3.6
685,master,3.6
1412,suspect,3.6
1483,defense,3.6
1603,thrive,3.6
666,souvenir,3.6
1562,fearing,3.6
673,article,3.6
1604,adulation,3.6
1605,loyal,3.6
5720,ideologue,3.6
5880,undermanned,3.6
5721,sycophant,3.6
742,suck,3.6
2225,poorest,3.6
2265,annoy,3.6
1746,driving,3.6
1487,rebuttal,3.6
1872,ridiculous,3.6
1870,lend,3.6
1509,joan,3.6
1770,filling,3.6
526,certain,3.6
1233,voting,3.6
1617,benevolent,3.6
1080,identity,3.6
1828,hollow,3.6
1825,atmosphere,3.6
1823,revolve,3.6
1298,selection,3.6
1299,lottery,3.6
1816,trace,3.6
1297,arbitrary,3.6
1619,volunteered,3.6
1873,nationality,3.6
1620,mow,3.6
1235,distaste,3.6
1689,forest,3.6
442,traveller,3.6
435,inevitable,3.6
1444,led,3.6
5652,overthinker,3.6
3798,grieved,3.6
5635,sociologist,3.6
5634,anthropologist,3.6
1875,origins,3.6
1874,vietnamese,3.6
1135,yesterday,3.6
1622,lawns,3.6
1621,neighbors,3.6
2305,remembering,3.6
1815,disappeared,3.6
1112,started,3.6
5672,archaeologist,3.6
1510,arc,3.6
5690,biologist,3.6
1198,brevity,3.6
1386,individual,3.6
1387,sycophants,3.6
5949,리얼충,3.6
1385,taciturn,3.6
1200,charged,3.6
1384,jason,3.6
1515,none,3.6
183,astrophysicist,3.6
1789,season,3.6
1312,witnesses,3.6
1388,praising,3.6
1788,favorite,3.6
1303,concept,3.6
1232,apathy,3.6
1512,renounce,3.6
1301,hunger,3.6
18111,break down,3.600135849296429
19190,european community,3.6001611196292167
24387,buttressing,3.60021833395264
4860,twiiter,3.600279331153615
27361,passageway,3.6003278291381107
10361,commanding,3.600354951727288
28067,tumid,3.6003748101505835
6017,faaag,3.600378704643262
15980,sake,3.6004084674937533
26438,red worm,3.600414960329636
6739,lyricists,3.6004236325259527
24649,old hand,3.600482484304028
15867,high up,3.600584871178545
3684,convention,3.6006236688713296
5315,ducati,3.600728151473857
14410,sir henry wood,3.60075311768844
15891,lowlying,3.600759748934496
16418,first base,3.6008156975237524
17557,out or keeping,3.60084043121766
21141,dramatics,3.601060425554307
20583,impassiveness,3.601092950647711
5337,patent,3.6010929709350616
5674,sisterinlaw,3.601096957127641
15856,luxuriously,3.6011031954107167
25532,cast away,3.601110754887131
25028,crustaceous,3.601180644075413
5848,broadcaster,3.6011868014908144
12802,displaying,3.6012146782043986
27669,new delhi,3.6013570147997136
18363,juvenility,3.601394937463537
24516,essayist,3.6014173069006303
13597,gracious,3.6015558553063736
5995,buffoon,3.601566183395997
27967,refreshingly,3.601580548580653
20655,judicial proceeding,3.601614710520505
23027,gifted,3.601680697427405
4259,reveals,3.601740556290993
22845,sanative,3.6017644963404254
4626,hardest,3.6017722169509945
12663,employing,3.601811952465209
8156,wheels,3.601833739643096
15687,antlers,3.601865042774844
22528,accessory,3.601876575578707
5242,regulator,3.601915783892849
26476,fizz,3.6019522400186634
5626,uploading,3.6019959749105768
24951,hopeful,3.6019995027870784
10880,public opinion,3.6020451601593533
4612,overcame,3.602050605457465
13655,foundation,3.602231458590892
674,difficult,3.6023389284107794
18769,clowning,3.602438587661269
3346,production,3.602506185011144
2830,construction,3.602526476559823
15879,friendlier,3.6025771547622054
16926,cinema,3.602592026572291
21578,pass along,3.602624318367522
10836,poisonous,3.6026246798281587
3686,flash,3.602715691392784
13471,stove,3.602784195034876
2294,portrait,3.60280012815986
23319,ovoid,3.602847411933138
1769,vessel,3.602906141674441
19663,scram,3.602908890248736
27666,fragrant,3.6029105484255632
3702,glow,3.6029246664555057
11179,indirection,3.6029572997753663
1174,including,3.603028558954739
25018,rock oil,3.603030454168487
17277,foreandaft,3.603121172539591
7413,vow,3.6032270176516
17010,laudatory,3.603349405120676
16401,seizure,3.603376561726874
27407,limestone,3.603491754088132
27404,schmalzy,3.603533763508695
27900,heroism,3.6035751186147538
21294,sparsely,3.603604304256453
26040,conveyable,3.60377823052707
22454,facade,3.60380017022078
2739,subtly,3.6038022925415696
22171,tiein,3.603834796319241
12832,wahvey,3.603891218006912
26254,frumpish,3.604046915739479
12014,stoned,3.604092020480617
19340,freelance,3.6042625996381177
8927,sparks,3.6042924895543376
19901,habitually,3.604333334140713
14932,timberland,3.6043778761793392
20326,contradiction,3.6043779508719966
15187,levelheaded,3.6044105818856886
19283,interweaving,3.6044271283812575
27248,dispel,3.604441055930791
13399,hippopotamus amphibius,3.6045196424597066
20123,passing water,3.604589555129626
12556,dogtired,3.604637568510706
5622,nudes,3.6046505764143206
1300,machines,3.604660537235575
13966,bombarding,3.6046937730922246
22822,iciness,3.60477196048298
16576,interfering,3.604806919030492
23932,wink,3.604899820044381
27158,bucket along,3.6049405033085353
26805,reverend,3.6049601541159713
21317,representatives,3.6050450406440953
23767,opposer,3.605059195910557
26178,waggon,3.605059740783065
9361,burnt umber,3.605111922682488
9669,knead,3.605154852112598
13832,phonation,3.605216434659313
25096,arugula,3.605267496708051
5221,lawmaker,3.6052910290270463
24996,film producer,3.60533342093829
17550,solids,3.6054333058343326
14910,foil,3.605496883081538
25967,toys,3.605556693922118
16425,initiatory,3.6055751791257857
12189,reproduction,3.605580880763806
26487,latch,3.6055950621290855
21689,ten dollar bill,3.6055996716578105
22271,erroneous,3.6056044999190977
7780,intensifiers,3.6056703371346464
19548,lifesustaining,3.605739205615143
18362,early days,3.605768025910662
5714,characterization,3.6057680647090655
14247,master key,3.6057730792594462
27846,dickens,3.605846493101992
9237,compunction,3.6058583844840255
14245,subservient,3.60586531162521
17544,pane,3.6058714309898665
22787,omitting,3.605885642511797
7228,deceit,3.605890097512941
3724,prostitute,3.605922419691783
20897,jade,3.6060507623471
9965,representations,3.606075544574366
21554,wheeler,3.6061007824918594
2249,town,3.606110108534351
15420,arched,3.60611392264542
14395,earshot,3.6061953202338826
4708,lesson,3.6062287414965977
7010,slitting,3.606270773625658
16585,hall,3.6063260015884895
24684,blush,3.606490857014196
6167,videosharing,3.6066558212034585
2969,auction,3.6066929679302815
5230,detectives,3.606709476443406
26731,adherents,3.606764413800333
4558,طاقة,3.606776575779792
20588,discharges,3.60693123629653
23814,fingertips,3.606993751129081
24479,requite,3.607039459514366
17244,citing,3.607042490940693
11687,frightful,3.607048874698768
19256,biz,3.607052367291296
23064,threefold,3.607160461145912
23817,diabolic,3.607173343143032
22462,excitation,3.607183279874522
25056,unsatisfactoriness,3.60720579506892
25002,properness,3.607226988464871
25493,lamentation,3.607237935516161
4092,nt,3.60723910429766
25430,navy man,3.607330373772221
28214,adequacy,3.607429798217344
23028,talents,3.60753985563788
7436,characteristic,3.607549813837208
18367,younker,3.607562580195736
9312,prediction,3.6076096836505513
6142,spreadsheet,3.607617594894847
11969,eroding,3.607643698556572
443,nothing,3.607692307692308
4359,customers,3.607731506275609
24433,deliverance,3.607745304011664
20329,invalid,3.607770224896617
22350,judged,3.607801209822281
19947,solitary confinement,3.607907069201466
3957,however,3.607958967113583
25063,manor house,3.607984109659762
5329,spate,3.608022508100181
26420,pyx,3.608151981125108
15865,slant,3.608155751986833
17131,fugacious,3.608158619444656
24998,disencumber,3.608262374159366
223,said,3.608333333333334
5946,ngafollow,3.60843625219114
4383,printable,3.608455109920796
12978,signaling,3.6084750240382935
11147,finding,3.608523493402952
20074,nationalist,3.6085419217647887
20906,wear out,3.6085604272008656
20407,come home,3.60867146365022
2769,exert,3.6086918229845777
6013,windbag,3.608701074576314
20896,fag out,3.608708366185879
26748,grayish brown,3.608739327725768
25226,chancel,3.6087935816220993
22912,energizer,3.6087974037103248
26733,genevan,3.6088283629306463
6875,consistant,3.608834493333932
5867,pianist,3.60884003261758
27473,deepsea,3.6089152448373296
27348,coition,3.6089593190727274
3967,oftenly,3.608966236795944
4916,gq,3.609018550106811
4256,introduces,3.609054515190588
5729,sycophantic,3.609183877689005
6746,celebrities,3.6093306542301793
12815,mystery story,3.609332330115491
15193,fungal,3.609358178704461
16550,realistically,3.609377524435923
18372,advances,3.609382123608984
20030,sherry,3.609382915028431
6664,products,3.609408061092409
5681,antihero,3.609500939015933
4062,definently,3.6095026356922153
6169,aggregation,3.6095056648797823
24608,hydrogen,3.609573579218959
17553,neutralize,3.6096679715237294
21876,tormenting,3.609675857198114
21161,sneaks,3.609735303870263
27491,sandy,3.609736080304878
4460,forgiving,3.6097891483604414
22697,rule out,3.60979569661762
16690,delectation,3.610082138804141
10112,unavailable,3.6101569273600336
27904,valour,3.610308209495338
26517,movie theater,3.610339787746845
23755,liberalization,3.6103426088047534
5265,manslaughter,3.610363208371043
17075,book of numbers,3.610364060671235
11276,travel rapidly,3.610511016173888
12829,yhvh,3.610552117376274
10737,psyche,3.610604519103082
25592,glaring,3.6106271224172777
17777,gravely,3.6107429230604
17593,anatole france,3.610765162205091
3714,gleam,3.6107969053272937
10641,sovereign,3.61080204589862
12089,prosecuting officer,3.610802695329604
5385,flatulence,3.610816651978167
20133,vetches,3.6108263471422943
9671,medicinal,3.610844737033677
14242,contestant,3.610851302826114
5264,felony,3.610879760046569
6877,successful,3.610985610549146
19335,fencesitter,3.6110204638592256
17668,hollowing,3.61114663566055
12801,knight,3.611186747837396
22915,rust,3.6112962477289496
1577,water,3.611408961154625
5307,delhi,3.611428920211744
19586,hares,3.611542098535143
2951,period,3.611556617216763
25787,take a hop,3.611565284142588
14193,suggests,3.611733636881433
22526,sympathize,3.611743205888837
26165,dipper,3.611767836505887
27347,insertion,3.61188917862974
22601,sag,3.611915168900774
25306,transparent,3.611939605397101
17260,sober,3.61194699486048
12378,clipping,3.611991941947714
28181,due west,3.612008420101549
8016,projecting,3.6120119192463953
806,put,3.612104082624729
5290,attendee,3.612164664336997
11066,borne,3.6121867793335936
15080,symbols,3.612203564025166
8313,christian,3.6122415139174575
10723,signals,3.6122522565454847
20741,gaining,3.6123542956014782
5847,astronomer,3.612490297402604
6014,cuntbag,3.612569711720428
27039,socialized,3.6125877391016834
9953,fanciful,3.612637486763135
13177,dynasty,3.612679003320834
4855,socialmedia,3.6126836662725
11918,convenient,3.612805606289183
23514,john rock,3.612820119478039
15455,apocryphal,3.612820499867369
20344,singed,3.6128260330434
4827,greenpeace,3.6128986601891584
3742,spatula,3.612971499821679
2918,damage,3.612972681629665
17418,inmate,3.61303486786505
17423,bunco game,3.613050716910634
23102,olfactory perception,3.613098594913872
20852,tanned,3.6131320235177977
20730,cowhand,3.61313661537731
3676,relatively,3.613149460418599
1513,voice,3.6131616670850737
21079,bendable,3.613256992273713
4608,battling,3.61338062471692
13961,mendelevium,3.613442367396897
5345,wastewater,3.613463664183117
23954,baneful,3.6135192255844943
8253,paunch,3.613526596589473
5636,theologian,3.613545568079621
5630,selfie,3.613634543957127
8220,isaac stern,3.6137292483788217
8976,army of the pure,3.613757835224242
4017,definitively,3.6137888019392816
24609,radiations,3.613821459368261
20761,plainness,3.613823549442031
1734,beat,3.61388047746196
5999,dufus,3.6138938059514127
16977,connections,3.613909521558476
20725,raises,3.613967124530431
13344,port,3.614084060793424
25593,riot,3.614176355625235
26789,legislative assembly,3.614210486480483
15937,food for thought,3.6142216881259306
22716,president kennedy,3.614356908130653
25471,mortify,3.614369112435
18541,fiddling,3.614408423251602
5916,傷ついたのは,3.614437726383761
5823,thadd,3.61451320454136
5059,reminded,3.614569391579281
25159,prescription,3.614600321366951
17258,astir,3.614665607489541
9962,drawings,3.614714706372165
25228,subterranean,3.614744465866381
19851,preclude,3.6147608481387454
19796,combing,3.614764751390684
27909,accordant,3.6147688993028058
5950,いまー,3.614775240381593
25535,throw away,3.614840097816996
20598,spotting,3.61490823288266
17151,halfwit,3.6149970463212
20563,diarrhea,3.61506472036208
23110,pillage,3.6151518624635774
21280,doubled,3.6152209718151
27538,elastic band,3.615229542349651
180,life,3.615268516318675
18429,learner,3.615324952358979
6073,drupal,3.615342483467644
5092,sharing,3.615364583333333
20121,leak out,3.6154285072895447
19098,give thanks,3.61544998241984
23244,nervus,3.615464935888835
9945,secretive,3.615522619244955
26255,restlessness,3.6155361371973913
26002,purplish,3.6155954501300713
26270,page number,3.615603066909309
22604,chemical decomposition reaction,3.615640962857903
12719,arrogant,3.615642071324732
24264,protruding,3.615647973816847
8261,trivial,3.615667660462989
19761,piquant,3.615678105258272
22530,appurtenance,3.615707677904412
26736,hyponym,3.615867628752564
4066,definantly,3.615907782877124
24448,ecphonesis,3.615915216010572
15184,hilary clinton,3.6159396395148047
23220,var,3.615993904618415
3740,spreading,3.616075748672914
17750,unexpended,3.6160975573101126
11170,synchronous,3.616193221032027
13144,cockpit,3.616195482828301
5068,joined,3.616257518866656
27298,balkline,3.6162618417065375
27352,sexual congress,3.616315841442777
25309,crystalline lens,3.616327158184244
3654,methodical,3.616328352841985
5852,alky,3.6163431163911457
9235,internally,3.616361838928437
3057,worn,3.616387809326242
15180,erie,3.616417963408604
6736,vocalists,3.616420501666243
16307,nonchalantly,3.616468217578916
21140,dramatic art,3.6164912343762494
19850,forestall,3.616508198406589
24963,sterile,3.616539952350561
14155,virility,3.616556646849465
23132,lassitude,3.616610234205797
20504,spike out,3.6167281945268894
3135,elicit,3.616740280585391
6744,presenters,3.616756003387904
15001,inexperienced person,3.61680833034917
6962,deleted,3.616894138844128
20080,superpatriotic,3.6169085672825343
5324,prominent,3.61697668427795
9247,infection,3.6170455834048383
17827,good sense,3.6170879817154526
1314,religious,3.617161591987352
16300,vindicating,3.617210747649146
17581,visual perception,3.617249578601945
3104,metaphorically,3.6172642457799
19943,flunkey,3.617275234911131
3046,cordlike,3.617501192733597
15327,flexed,3.617529592932691
12825,jahvey,3.617573134887497
21672,sorcerer,3.617600823865234
5287,participation,3.617631377275805
14394,earreach,3.61769467249638
18205,sextet,3.617732532831474
5911,の個性豊かな登場人物と,3.617803342221005
5872,composers,3.617841545181765
20324,mitigate,3.617874378585248
3900,appropriately,3.617882669785904
8847,delayed,3.61792440463102
1089,source,3.618040743135216
3799,displeased,3.618085451389842
18410,shore leave,3.618197644663112
25680,rump,3.618281768742384
6145,disruptive,3.6182998355411513
7606,northwest,3.6183368924268575
25125,spurn,3.618431738616053
13105,disclosing,3.6184704181446254
5787,statistician,3.618473278567353
18278,racemes,3.6185675854455823
20596,detecting,3.6186813970712057
20988,disk jockey,3.61870072635985
15196,vector,3.618747278295576
26677,observes,3.61879631164642
19278,get married,3.618843084515276
5644,apologist,3.619001878031866
2983,representation,3.619009512380524
3812,ruthlessly,3.619011951709216
16139,jocose,3.6190704758224017
21434,vendor,3.6190797932103473
5067,gon,3.619138140477167
24499,spray,3.6191765603654433
6955,favouriting,3.619304417094861
19310,funniness,3.619355248879881
8212,unspecified,3.619367990175106
21373,relying,3.619436566399445
202,people,3.6195719179916255
3056,precious,3.619587920171032
8247,marijuana,3.6196285116400624
11494,tire,3.6196873428150655
2805,test,3.619825693401039
21661,aerobic,3.619843355323951
23081,william clark gable,3.6198878594996073
13647,mat,3.6198975648031584
5868,musician,3.6199021407744376
27130,puzzlement,3.619939303659482
1797,reading,3.62
1053,men,3.62
8517,legs,3.6200454187299553
12662,industrious,3.620051757756301
26417,upandcoming,3.620051757756301
26253,luftwaffe,3.620102711374865
3288,heel,3.6201101716980206
24199,reformation,3.620141254395315
20465,decriminalize,3.6201414784479473
7096,candidly,3.620173843365031
9149,divine,3.620184020720501
20122,making water,3.62021826366522
18206,sextuplet,3.620250449348639
25262,folk singer,3.6202825307685766
11393,countersign,3.6204588301438094
23760,slackening,3.6206344355713407
